order	family	genus	accepted_name	status	gen_lvl_status	cc	state	locality	formation	period	epoch	Sub_epoch	stage	min_ma	max_ma	collection_no	authorizer	primary_reference
Artiodactyla	Cervidae	Antifer	Antifer_b	extinct	extinct	Brazil	Rio Grande do Sul			Quaternary	Pleistocene	Pleistocene	Pleistocene	0.0117	2.58	147598	P. Holroyd	É.V. Oliveira, F.J. Prevosti, and JC Pereira. 2005. Protocyon troglodytes (Lund) (Mammalia, Carnivora) in the Late Pleistocene of Rio Grande do Sul and their paleoecological significance. Revista Brasileira de Paleontologia 8(3):215-220
Artiodactyla	Cervidae	Antifer	Antifer_niemeyeri	extinct	extinct	Chile				Quaternary	Pleistocene	Pleistocene	Pleistocene	0.0117	2.58	71265	J. Alroy	L. Nunez. 1983. Paleoindian and Archaic cultural periods in the Arid and Semiarid regions of northern Chile. Advances in World Archaeology 2:161-203
Artiodactyla	Cervidae	Antifer	Antifer_niemeyeri	extinct	extinct	Chile				Quaternary	Pleistocene	Late Pleistocene-Late Holocene	Late Pleistocene-Late Holocene	0	0.126	71266	J. Alroy	L. Nunez. 1983. Paleoindian and Archaic cultural periods in the Arid and Semiarid regions of northern Chile. Advances in World Archaeology 2:161-203
Artiodactyla	Cervidae	Antifer	Antifer_ultra	extinct	extinct	Chile	O'Higgins	Taguatagua		Quaternary	Holocene	Late Pleistocene - Early Holocene	Late Pleistocene - Early Holocene	0.0099	0.01138	71280	P. Mannion	R. Labarca, E. González-Guarda, and Á. Lizama-Catalán, N. A. Villavicencio, J. Alarcón-Muñoz, F. Suazo-Lara, P. Oyanadel-Urbina, P. Soto-Huenchuman, C. Salazar, S. Soto-Acuña, K. E. Buldrini. 2020. Taguatagua 1: New insights into the late Pleistocene fauna, paleoenvironment, and human subsistence in a unique lacustrine context in central Chile. Quaternary Science Reviews 238(106282):1-24
Artiodactyla	Cervidae	Antifer	Antifer_ultra	extinct	extinct	Uruguay				Quaternary	Pleistocene	Pleistocene	Lujanian	0.0117	2.58	71274	J. Alroy	M. Ubilla and M. T. Alberdi. 1990. Hippidion sp. (Mammalia, Perissodactyla, Equidae) en Sedimentos del Pleistoceno Superior del Uruguay (Edad Mamifero Luganense). Estudios Geologia 46:453-464
Artiodactyla	Cervidae	Blastocerus	Blastocerus_dichotomus	extant	extant	Argentina	Entre Ríos	Sambaquí de Puerto Landa		Quaternary	Holocene	Holocene	Platan	0	0.0117	212781	P. Mannion	D. H. Verzi, A. I. Olivares, and P. Hadler, J. C. Castro, E. P. Tonni. 2018. Occurrence of Dicolpomys (Echimyidae) in the late Holocene of Argentina:\r\nThe most recently extinct South American caviomorph genus. Quaternary International 490:123-131
Artiodactyla	Cervidae	Blastocerus	Blastocerus_dichotomus	extant	extant	Paraguay				Quaternary	Pleistocene	Pleistocene	Pleistocene	0.0117	2.58	71292	J. Alroy	R. Hoffstetter. 1978. C R somm Soc geol Fr 1978:32-33
Artiodactyla	Cervidae	Mazama	Mazama_americana	extant	extant	Brazil	Minas Gerais			Quaternary	Pleistocene	Late Pleistocene-Late Holocene	Late Pleistocene-Late Holocene	0	0.126	212719	P. Mannion	A. Chahud and M. Okumura. 2022. Cervidae and Tayassuidae from the Holocene deposits of the Cuvieri Cave, State of Minas Gerais, eastern Brazil; taxonomic and paleoenvironmental considerations. Historical Biology
Artiodactyla	Cervidae	Mazama	Mazama_americana	extant	extant	Peru		Cuzco		Quaternary	Holocene	Holocene	Holocene	0	0.0117	21689	A. Behrensmeyer	J. Terborgh. 1990. An Overview of Research at Cocha Cashu Biological Station. Gentry, A.H., Four Neotropical Rainforests, Yale University Press, New Haven
Artiodactyla	Cervidae	Morenelaphus	Morenelaphus_a	extinct	extinct	Argentina	Buenos Aires			Quaternary	Pleistocene	Pleistocene	Lujanian	0.0117	2.58	71347	J. Alroy	E. P. Tonni, W. D. Berman, and F. Fidalgo, F. J. Going, J. C. Quiroga. 1987. La fauna local centinel del mar y una nueva unidad mamifero para el pleistoceno tardio de la provincia de buenos aires (Argentina). Decimo congreso geologico argentino, San Miguel d Tucuman 3:175-177
Artiodactyla	Cervidae	Morenelaphus	Morenelaphus_a	extinct	extinct	Argentina	Sante Fé			Quaternary	Pleistocene	Pleistocene	Pleistocene	0.0117	2.58	213109	P. Mannion	R. I. Vezzosi, A. Rotti, and L. S. Avilla. 2020. ‘A very lazy deer’: revision of the cotype of Nothropus carcaranensis (Mammalia, Xenarthra). Ameghiniana
Artiodactyla	Cervidae	Morenelaphus	Morenelaphus_a	extinct	extinct	Argentina	Buenos Aires	Marcos Paz		Quaternary	Pleistocene	Late Pleistocene-Late Holocene	Late Pleistocene-Late Holocene	0	0.126	191127	E. Vlachos	F. Iacona, J. Salgado Ahumada, and S. G. Rodriguez, E. Soibelzon, L. H. Soibelzon, G. M. Gasparini, E. Belinson. 2013. Registros de la Paleofauna del Pleistoceno tardio - Holoceno temprano del Partido de Marcos Paz, noreste de la provincia de Buenos Aires. Ameghiniana 50(6):55-55
Artiodactyla	Cervidae	Morenelaphus	Morenelaphus_b	extinct	extinct	Bolivia				Quaternary	Holocene	Holocene	Holocene	0	0.0117	71324	J. Alroy	R. Hoffstetter. 1968. Bull Mus Nat Hist Natur 40:823-836
Artiodactyla	Cervidae	Morenelaphus	Morenelaphus_c	extinct	extinct	Brazil	Rio Grand do Sul			Quaternary	Pleistocene	Pleistocene	Pleistocene	0.0117	2.58	211308	M. Uhen	R. P. Lopes, J. C. Pereira, and S. R. Dillenburg, S. H. Tatumi, M. Yee, A. M. Graciano Figueiredo, A. Kinoshita, O. Baffag. 2020. Late Pleistocene-Holocene fossils from Mirim Lake, Southern Brazil, and their paleoenvironmental significance: I - Vertebrates. Journal of South American Earth Sciences 100:102566
Artiodactyla	Cervidae	Morenelaphus	Morenelaphus_c	extinct	extinct	Brazil	Tocantins			Quaternary	Pleistocene	Late Pleistocene-Late Holocene	Late Pleistocene-Late Holocene	0	0.126	192091	C. Jaramillo	E. Soibelzon, L. S. Avilla, and M. Castro. 2015. The cingulates (Mammalia: Xenarthra) from the late Quaternary of northern Brazil: Fossil records, paleoclimates and displacements in America. Quaternary International 377:118-125
Artiodactyla	Cervidae	Morenelaphus	Morenelaphus_d	extinct	extinct	Uruguay				Quaternary	Pleistocene	Pleistocene	Lujanian	0.0117	2.58	71274	J. Alroy	M. Ubilla and M. T. Alberdi. 1990. Hippidion sp. (Mammalia, Perissodactyla, Equidae) en Sedimentos del Pleistoceno Superior del Uruguay (Edad Mamifero Luganense). Estudios Geologia 46:453-464
Artiodactyla	Cervidae	Morenelaphus	Morenelaphus_brachyceros	extinct	extinct	Paraguay				Quaternary	Pleistocene	Pleistocene	Pleistocene	0.0117	2.58	71292	J. Alroy	R. Hoffstetter. 1978. C R somm Soc geol Fr 1978:32-33
Artiodactyla	Cervidae	Odocoileus	Odocoileus_virginianus	extant	extant	Venezuela	Guarico	Calabozo		Quaternary	Holocene	Holocene	Holocene	0	0.0117	21686	A. Behrensmeyer	J. F. Eisenberg, M. A. O'Connell, and PV August. 1979. Density, Productivity, and Distribution of Mammals in Two Venezuelan Habitats. Vertebrate Ecology in the Northern Neotropics, Smithsonian Inst. Press, Washington, D.C.
Artiodactyla	Cervidae	Odocoileus	Odocoileus_peruvianus	extinct	extant	Ecuador	Chimborazo			Quaternary	Pleistocene	Pleistocene	Pleistocene	0.0117	2.58	133644	C. Jaramillo	R. Hoffstetter. 1952. Les Mammiferes Pleistocenes de la Republique de L´Equateur. Memoires de la Societe Geologique de France 66:1-391
Artiodactyla	Cervidae	Odocoileus	Odocoileus_salinae	extinct	extant	Colombia	Boyacá	Escuela de Jutua	Soatá	Quaternary	Pleistocene	Pleistocene	Pleistocene	0.0117	2.58	146529	C. Jaramillo	C. Villarroel, A. E. Concha, and C. Macia. 2001. El Lago Pleistoceno de Soata (Boyaca , Colombia): Consideraciones esratigráficas, paleontológicas y paleoecológicas. Geología Colombiana 26:79-93
Artiodactyla	Cervidae	Ozotoceros	Ozotoceros_bezoarticus	extant	extant	Brazil	Rio Grande do Sul	Arroio Chuí	Santa Vitória (Barreira III)	Quaternary	Pleistocene	Pleistocene	Pleistocene	0.0117	2.58	147598	P. Holroyd	É.V. Oliveira, F.J. Prevosti, and JC Pereira. 2005. Protocyon troglodytes (Lund) (Mammalia, Carnivora) in the Late Pleistocene of Rio Grande do Sul and their paleoecological significance. Revista Brasileira de Paleontologia 8(3):215-220
Artiodactyla	Cervidae	Ozotoceros	Ozotoceros_bezoarticus	extant	extant	Argentina	Buenos Aires	Puesto La Florida	Agua Blanca (Superior)	Quaternary	Holocene	Holocene	Platan	0	0.0117	63342	D. Croft	C. M. Deschamps. 2005. Late Cenozoic mammal bio-chronostratigraphy in southwestern Buenos Aires Province, Argentina. Ameghiniana 42(4):733-750
Artiodactyla	Cervidae	Ozotoceros	Ozotoceros_bezoarticus	extant	extant	Argentina	Entre Ríos	Salto Ander Egg	Salto Ander Egg (SS2)	Quaternary	Pleistocene	Pleistocene	Lujanian	0.0117	2.58	203952	P. Holroyd	B.S. Ferrero, J.I. Noriega, and E. Brunetto, NN Otaño. 2017. Vertebrate continental assemblage from the Last Interglacial in southern South America (Entre Ríos, Argentina). Biostratigraphy and paleoenvironment. Palaeogeography, Palaeoclimatology, Palaeoecology 466:89-99
Artiodactyla	Cervidae	Ozotoceros	Ozotoceros_bezoarticus	extant	extant	Argentina	Buenos Aires			Quaternary	Pleistocene	Pleistocene	Pleistocene	0.0117	2.58	203908	P. Holroyd	N.R. Chimento, J.I. Zuccari, and JM Marchetto, L. Berbach. 2019. Nuevos Restos de Ciervos (Cervidae, Mammalia) Para el Pleistoceno de la Región Pampeana (Argentina): Consideraciones Paleobiogeográficas y Paleoecológicas. Revista Brasileira de Paleontologia 22(1):67-85
Artiodactyla	Cervidae	Ozotoceros	Ozotoceros_bezoarticus	extant	extant	Uruguay				Quaternary	Pleistocene	Pleistocene	Lujanian	0.0117	2.58	71325	P. Mannion	M. Ubilla, D. Perea, and A. Rinderknecht, A. Corona. 2009. Pleistocene mammals from Uruguay: Biostratigraphic, biogeographic and environmental connotations. Quaternário do Rio Grande do Sul. Sociedade Brasileira de Paleontología.
Artiodactyla	Cervidae	Ozotoceros	Ozotoceros_bezoarticus	extant	extant	Uruguay	Montevideo	Las Piedras creek	Libertad	Quaternary	Pleistocene	Pleistocene	Pleistocene	0.0117	2.58	211645	P. Mannion	M. Ubilla, D. Perea, and A. Rinderknecht, A. Corona. 2009. Pleistocene mammals from Uruguay: Biostratigraphic, biogeographic and environmental connotations. Quaternário do Rio Grande do Sul. Sociedade Brasileira de Paleontología.
Artiodactyla	Tayassuidae	Argyrohyus	Argyrohyus	extinct	extinct	Argentina	Buenos Aires	Coronel Resales		Neogene	Pliocene	Early Pliocene	Chapadmalan	3.6	5.333	199156	P. Mannion	A. L. Cione and E. P. Tonni. 1996. Reassesment of the Pliocene-Pleistocene continental time scale of Southern South America. Correlation of the type Chapadmalalan with Bolivian sections. Journal of South American Earth Sciences 9(3/4):221-236
Artiodactyla	Tayassuidae	Catagonus	Catagonus_stenocephalus	extinct	extant	Brazil	Rio Grande do Sul	Touro Passo creek	Touro Passo	Quaternary	Pleistocene	Pleistocene	Pleistocene	0.0117	2.58	203912	P. Holroyd	G.M. Gasparini, L. Kerber, and EV Oliveira. 2009. Catagonus stenographers (LUND in REINHARDT, 1880) (mammalia, Tayassuidae) in the Touro Passo formation (Late Pleistocene), Rio Grande do Sul, Brazil. Taxonomic and palaeoenvironmental comments. Neues Jahrbuch fur Geologie und Palaontologie - Abhandlungen 254(3):261-273
Artiodactyla	Tayassuidae	Catagonus	Catagonus_stenocephalus	extinct	extant	Bolivia	Tarija	Tarija		Quaternary	Pleistocene	Ensenadan -  Lujanian	Ensenadan -  Lujanian	0.781	1.06	142544	C. Jaramillo	G. M. Gasparini, E. Soibelzon, and A. E. Zurita, A. R. Miño-Boilini. 2010. A review of the Quaternary Tayassuidae (Mammalia, Artiodactyla) from the Tarija valley, Bolivia. Alcheringa 34(1):7-20
Artiodactyla	Tayassuidae	Platygonus	Platygonus_a	extinct	extinct	Argentina	Buenos Aires			Quaternary	Pleistocene	Pleistocene	Pleistocene	0.0117	2.58	71304	J. Alroy	O. A. Reig. 1957. Un Mustelido del Genero Galictis del Eocuartario de la Provincia de Buenos Aires. Ameghiniana 1(1-2):33-47
Artiodactyla	Tayassuidae	Platygonus	Platygonus_a	extinct	extinct	Argentina	Jujuy			Neogene	Pliocene	Late Pliocene	Late Pliocene	2.58	3.6	141896	C. Jaramillo	M. A. Reguero, A. M. Candela, and R. N. Alonso. 2007. Biochronology and biostratigraphy of the Uquía Formation (Pliocene- early Pleistocene, NW Argentina) and its significance in the Great American Biotic Interchange. Journal of South American Earth Sciences 23:1-16
Artiodactyla	Tayassuidae	Platygonus	Platygonus_marplatensis	extinct	extinct	Argentina	Buenos Aires	Barranca de los Lobos	Chapadmalal (level 3)	Neogene	Pliocene	Early Pliocene	Chapadmalan	3.6	5.333	14177	J. Marcot	G. M. Gasparini. 2013. Records and Stratigraphical Ranges of South American Tayassuidae (Mammalia, Artiodactyla). Journal of Mammalian Evolution 20(1):57-68
Artiodactyla	Tayassuidae	Platygonus	Platygonus_b	extinct	extinct	Bolivia	Tarija			Quaternary	Pleistocene	Pleistocene	Pleistocene	0.0117	2.58	70673	D. Croft	L. G. Marshall and T. Sempere. 1991. The Eocene to Pleistocene vertebrates of Bolivia and their stratigraphic context: a review.  In R. Suárez-Soruco (ed.), Fósiles y Facies de Bolivia - Vol. 1 Vertebrados (Revista Ténica de YPFB) 12(3-4):631-652
Artiodactyla	Tayassuidae	Platygonus	Platygonus_b	extinct	extinct	Bolivia	Tarija			Quaternary	Pleistocene	Pleistocene	Ensenadan	0.0117	2.58	142544	C. Jaramillo	G. M. Gasparini, E. Soibelzon, and A. E. Zurita, A. R. Miño-Boilini. 2010. A review of the Quaternary Tayassuidae (Mammalia, Artiodactyla) from the Tarija valley, Bolivia. Alcheringa 34(1):7-20
Artiodactyla	Tayassuidae	Platygonus	Platygonus_c	extinct	extinct	Uruguay	Canelones			Neogene	Pliocene	Early Pliocene-Middle Pleistocene	Early Pliocene-Middle Pleistocene	0.129	5.333	140047	C. Jaramillo	G. M. Gasparini and M. Ubilla. 2011. Platygonus sp. (Mammalia: Tayassuidae) in Uruguay (Raigón? formation; Pliocene - early Pleistocene), comments about its distribution and paleoenvironmental significance in South America. Journal of Natural History 45(45-46):2855-2870
Artiodactyla	Tayassuidae	Platygonus	Platygonus_d	extinct	extinct	Venezuela	Monagas			Quaternary	Pleistocene	Late Pliocene-Early Pleistocene	Late Pliocene-Early Pleistocene	0.781	3.6	144977	P. Mannion	A. D. Rincón, G. E. Parra, and F. J. Prevosti, M. T. Alberdi, C. J. Bell. 2009. A preliminary assessment of the mammalian fauna from the Pliocene-Pleistocene El Breal de Orocual locality, Monagas state, Venezuela . Museum of Northern Arizona Bulletin 64:593-620
Artiodactyla	Tayassuidae	Platygonus	Platygonus_narinoensis	extinct	extinct	Colombia	Nariño			Quaternary	Pleistocene	Late Pliocene-Early Pleistocene	Late Pliocene-Early Pleistocene	0.781	3.6	133585	C. Jaramillo	R. A. Stirton. 1947. A rodent and a peccary from the Cenozoic of Colombia. Compilación de Estudios Geológicos Oficiales en Colombia 7:317-324
Artiodactyla	Tayassuidae	Tayassu	Tayassu_pecari	extant	extant	Argentina	Santa Fe	San Martín		Quaternary	Pleistocene	Pleistocene	Lujanian	0.0117	2.58	181869	J. Marcot	G. M. Gasparini, B. S. Ferrero, and R. I. Vezzosi, E. Brunetto. 2011. El registro de Tayassu pecari (Link, 1795) (Artiodactyla, Tayassuidae) en el Pleistoceno Tardío de la provincia de Santa Fe, Argentina. Aspectos biogeográ cos y de distribución de una especie en retracción. Revista Mexicana de Ciencias Geológicas 28(2):203-211
Artiodactyla	Tayassuidae	Tayassu	Tayassu_pecari	extant	extant	Brazil	Bahia	Gruna das Três Cobras		Quaternary	Pleistocene	Pleistocene	Lujanian	0.0117	2.58	212448	P. Mannion	R. Costa da Silva, M. Berbert-Born, and D. E. F. Bustamante, T. N. Santoro, F. Sedor, L. dos Santos Avilla. 2019. Diversity and preservation of Pleistocene tetrapods from caves of southwestern Bahia, Brazil. Journal of South American Earth Sciences 90:233-254
Artiodactyla	Tayassuidae	Tayassu	Tayassu_pecari	extant	extant	Brazil	Minas Gerais			Quaternary	Pleistocene	Late Pleistocene-Late Holocene	Late Pleistocene-Late Holocene	0	0.126	212719	P. Mannion	A. Chahud and M. Okumura. 2022. Cervidae and Tayassuidae from the Holocene deposits of the Cuvieri Cave, State of Minas Gerais, eastern Brazil; taxonomic and paleoenvironmental considerations. Historical Biology
Artiodactyla	Tayassuidae	Tayassu	Tayassu_pecari	extant	extant	Venezuela	Falcón	Cueva del Miedo		Quaternary	Pleistocene	Pleistocene	Pleistocene	0.0117	2.58	204069	P. Mannion	M. Montellano-Ballesteros, A. D. Rincon, and A. Solorzano. 2014. Record of tayassuids in ?Late Pliocene to Quaternary deposits in Venezuela. Revista brasileira de Paleontologia 17(2):169-182
Artiodactyla	Tayassuidae	Tayassu	Tayassu_pecari	extant	extant	Venezuela	Falcon	Cerro Mision		Quaternary	Pleistocene	Pleistocene	Lujanian	0.0117	2.58	113601	P. Mannion	M. Montellano-Ballesteros, A. D. Rincon, and A. Solorzano. 2014. Record of tayassuids in ?Late Pliocene to Quaternary deposits in Venezuela. Revista brasileira de Paleontologia 17(2):169-182
Artiodactyla	Tayassuidae	Tayassu	Tayassu_pecari	extant	extant	Venezuela	Monagas	El Breal de Orocual (ORS-16)		Quaternary	Pleistocene	Pleistocene	Ensenadan	0.0117	2.58	147081	P. Mannion	M. Montellano-Ballesteros, A. D. Rincon, and A. Solorzano. 2014. Record of tayassuids in ?Late Pliocene to Quaternary deposits in Venezuela. Revista brasileira de Paleontologia 17(2):169-182
Artiodactyla	Tayassuidae	Tayassu	Tayassu_pecari	extant	extant	Venezuela	Monagas	Guácharo Cave		Quaternary	Pleistocene	Late Pleistocene - Early Holocene	Late Pleistocene - Early Holocene	0.008276	0.129	204068	P. Mannion	M. Montellano-Ballesteros, A. D. Rincon, and A. Solorzano. 2014. Record of tayassuids in ?Late Pliocene to Quaternary deposits in Venezuela. Revista brasileira de Paleontologia 17(2):169-182
Artiodactyla	Tayassuidae	Tayassu	Tayassu_pecari	extant	extant	Colombia				Quaternary	Pleistocene	Pleistocene	Lujanian	0.0117	2.58	71291	J. Alroy	J. D. Porta. 1969. Les Vertebres Fossiles de Colombie et les Problemes poses par L'Isolement du Continent Sud-Americain. Palaeovertebrata 2:77-94
Artiodactyla	Tayassuidae	Tayassu	Tayassu_pecari	extant	extant	Peru		Cuzco		Quaternary	Holocene	Holocene	Holocene	0	0.0117	21689	A. Behrensmeyer	J. Terborgh. 1990. An Overview of Research at Cocha Cashu Biological Station. Gentry, A.H., Four Neotropical Rainforests, Yale University Press, New Haven
Artiodactyla	Tayassuidae	Tayassu	Tayassu_pecari	extant	extant	Peru	Ucayali			Quaternary	Pleistocene	Pleistocene-Holocene	Pleistocene-Holocene	0	2.58	137877	C. Jaramillo	C. D. Frailey and K. E. Campbell. 2012. Two new genera of peccaries (Mammalia, Artiodactyla, Tayassuidae) from Upper Miocene deposits of the Amazon Basin. Journal of Paleontology 86(5):852-877
Artiodactyla	Tayassuidae	Tayassu	Tayassu_pecari	extant	extant	Uruguay	Salto	Paso Muñoz Bridge	Sopas	Quaternary	Pleistocene	Pleistocene	Lujanian	0.0117	2.58	140159	P. Mannion	M. Ubilla, D. Perea, and A. Rinderknecht, A. Corona. 2009. Pleistocene mammals from Uruguay: Biostratigraphic, biogeographic and environmental connotations. Quaternário do Rio Grande do Sul. Sociedade Brasileira de Paleontología.
Astrapotheria	Astrapotheriidae	Astraponotus	Astraponotus_holdichi	extinct	extinct	Argentina	Chubut			Paleogene	Eocene	Late Eocene	Mustersan	33.9	37.71	176290	J. Zijlstra	S. Roth. 1904. Noticias preliminares sobre nuevos mamíferos fósiles del Cretáceo superior y Terciario inferior de la Patagonia. Revista del Museo de la Plata 11:135-158
Astrapotheria	Astrapotheriidae	Astraponotus	Astraponotus	extinct	extinct	Argentina	Río Negro			Paleogene	Eocene	Bartonian-Priabonian	Bartonian-Priabonian	33.9	41.2	225623	P. Mannion	A. Kramarz, E. Bellosi, and M. Bond, A. M. Forasiepi, J. C. Fernicola, G. Aguirrezabala, D. T. de Rezende. 2022. Eocene mammals from volcaniclastic deposits of the Somun Cura Plateau: biostratigraphic implications for north Patagonia Paleogene\r\n. Andean Geology 49(2)
Astrapotheria	Astrapotheriidae	Astraponotus	Astraponotus_assymmetrus	extinct	extinct	Argentina	Chubut	Notostylops beds	Sarmiento	Paleogene	Eocene	Middle Eocene	Middle Eocene	37.71	47.8	176288	J. Zijlstra	G. G. Simpson. 1967. The beginning of the age of mammals in South America. Part II. Bulletin of the American Museum of Natural History 137:1-260
Astrapotheria	Astrapotheriidae	Astrapothericulus	Astrapothericulus	extinct	extinct	Argentina	Neuquén			Neogene	Miocene	Early Miocene	Colhuehuapian	15.97	23.03	197285	P. Mannion	A. Kramarz, A. Garrido, and A. Forasiepi, M. Bond, C. Tambussi. 2005. Estratigrafía y vertebrados (Aves y Mammalia) de la Formación Cerro Bandera, Mioceno Temprano de la Provincia del Neuquén, Argentina. Revista Geológica de Chile 32(2):273-291
